aF1,bF1,cF1,dF1,F2,F3,F4,F5,F6,aF7,bF7,CF7,aF8,bF8,cF8,aF9,bF9,cF9,dF9,af10,bf10,cf10,df10,Label
0.5933505426,0.8983245522,0.9245221921,0.7646960764,0.4552360026,1.08802643,1.113418355,0.7855774589,2.959744948,0.3333905334,0.2474893122,0.5240647092,0.3333905334,0.2474893122,0.5240647092,1.356843189,0.8911321739,0.5572288959,0.2177576167,0.1250162697,0.1450304084,0.1289761762,0.1047283365,Person 61
0.5984571263,0.9000068837,0.9014231155,0.7471317446,0.4518189369,1.10914231,1.126084514,0.8024010114,2.924883183,0.3315974024,0.3269008915,0.5116613992,0.3315974024,0.3269008915,0.5116613992,1.518347633,0.9185358872,0.5492021098,0.2150352812,0.121876127,0.1405023262,0.1255355231,0.1018897805,Person 61
0.5837659877,0.8954387954,0.9084236939,0.765785627,0.4546185376,1.063136954,1.122047916,0.7527978933,2.96274589,0.3354838856,0.2938219307,0.4576532291,0.3354838856,0.2938219307,0.4576532291,1.102285782,0.7732347885,0.4427972991,0.1244168064,0.1239546112,0.1470260873,0.1292683848,0.1069812435,Person 61
0.5765699302,0.8925885618,0.8995579141,0.7660945515,0.4553013029,1.110887967,1.128877923,0.7967533995,2.939536457,0.3398895745,0.3178359625,0.4223275126,0.3398895745,0.3178359625,0.4223275126,1.253535021,0.8588863386,0.465685327,0.1735669717,0.1207555976,0.1427380194,0.1235790215,0.1050125523,Person 61
0.5984571263,0.9000068837,0.9014231155,0.7471317446,0.4518189369,1.10914231,1.126084514,0.8024010114,2.924883183,0.3315974024,0.3269008915,0.5116613992,0.3315974024,0.3269008915,0.5116613992,1.518347633,0.9185358872,0.5492021098,0.2150352812,0.121876127,0.1405023262,0.1255355231,0.1018897805,Person 61
0.6144947827,0.8923295712,0.9168801425,0.7671320655,0.4513937973,1.135129362,1.117686193,0.794236249,2.945529182,0.3875340069,0.2991700858,0.5389824573,0.3875340069,0.2991700858,0.5389824573,1.211136804,0.8880499137,0.5267864796,0.2071798037,0.1186232797,0.1402116305,0.1245603971,0.1035263454,Person 61
0.5933505426,0.8983245522,0.9245221921,0.7646960764,0.4552360026,1.08802643,1.113418355,0.7855774589,2.959744948,0.3333905334,0.2474893122,0.5240647092,0.3333905334,0.2474893122,0.5240647092,1.356843189,0.8911321739,0.5572288959,0.2177576167,0.1250162697,0.1450304084,0.1289761762,0.1047283365,Person 61
0.5174602255,0.8417041169,0.9380456689,0.7434541974,0.4532404341,1.100786604,1.122438019,0.9237998638,2.473102338,0.488200047,0.1910732405,0.6001392057,0.488200047,0.1910732405,0.6001392057,1.24335902,0.8702343234,0.6114874228,0.2869139082,0.1277841314,0.1403677408,0.1283947882,0.1000539029,Person 62
0.5090579601,0.8324508049,0.9466966524,0.7519502718,0.4504693604,1.101496941,1.124014867,0.9251425327,2.4893844,0.5180980277,0.1648253771,0.6021975557,0.5180980277,0.1648253771,0.6021975557,1.239945906,0.8828975419,0.6188548211,0.2899294426,0.1256221635,0.1416218008,0.1282002491,0.1007473407,Person 62
0.5148037813,0.829800863,0.957284263,0.7672517832,0.4471343647,1.124213612,1.120019423,0.9243769106,2.47504789,0.5403197263,0.1356067705,0.6032833029,0.5403197263,0.1356067705,0.6032833029,1.215539999,0.87412223,0.6265175107,0.2959359318,0.1235899232,0.1388819061,0.1274138154,0.1003417962,Person 62
0.5032613179,0.8260009504,0.9545230347,0.7692471044,0.4477181944,1.092027463,1.121670741,0.9220178232,2.466940558,0.5391313371,0.1409091437,0.5740724463,0.5391313371,0.1409091437,0.5740724463,1.215784701,0.8711763998,0.6261989554,0.3003321341,0.1255123322,0.1411089915,0.1296101049,0.1031896854,Person 62
0.5152958456,0.832237632,0.9557959272,0.7684794027,0.4457600183,1.110273703,1.121166925,0.9236567404,2.49215128,0.5293160297,0.1394706369,0.5910123958,0.5293160297,0.1394706369,0.5910123958,1.234618269,0.8790503368,0.6293028038,0.3018561671,0.1242040666,0.1410772691,0.1288495187,0.1014082866,Person 62
0.5134882408,0.8309317062,0.9487055601,0.7725434583,0.4456272715,1.118789121,1.119729561,0.920238656,2.528238336,0.5325933978,0.1615860633,0.5549400791,0.5325933978,0.1615860633,0.5549400791,1.237701143,0.8896299754,0.6321362988,0.2986192676,0.1212798605,0.1394178615,0.1267806099,0.1011292859,Person 62
0.535338683,0.847256985,0.955936494,0.7793005442,0.4422278481,1.174386003,1.119985117,0.9317475778,2.577843058,0.4896891719,0.1412661767,0.5662891492,0.4896891719,0.1412661767,0.5662891492,1.240111746,0.8900102801,0.6211335837,0.2921077452,0.1177641907,0.1374346011,0.1230936773,0.09963618893,Person 62
0.5171462822,0.8249350399,0.9505107495,0.7605530787,0.4472325308,1.097266872,1.125195093,0.9176556542,2.470656807,0.568782828,0.1607896627,0.6171689706,0.568782828,0.1607896627,0.6171689706,1.183168075,0.8613441734,0.6008468068,0.2862555905,0.1252855541,0.1401341821,0.1279340832,0.101120368,Person 62
0.5541260266,0.8639701053,0.9372045712,0.7521125764,0.4428027652,1.120856269,1.104737587,0.7995256032,2.790506442,0.43902693,0.2026678357,0.5973714121,0.43902693,0.2026678357,0.5973714121,1.132810539,0.7785701596,0.476608627,0.164912136,0.1205619119,0.140658106,0.1274984862,0.1014041934,Person 63
0.5549101483,0.8615130104,0.9358913658,0.7579289799,0.4412994005,1.164118126,1.102410143,0.8079941459,2.810959762,0.451681986,0.2090933978,0.580432892,0.451681986,0.2090933978,0.580432892,1.128120492,0.7803650717,0.4696390691,0.1633975391,0.1154275164,0.1380503637,0.1232712735,0.1001475122,Person 63
0.5537871066,0.8649640941,0.9376681151,0.7524505259,0.4438520989,1.148278175,1.102155727,0.8077347597,2.803864926,0.4339520959,0.2003100724,0.5952162167,0.4339520959,0.2003100724,0.5952162167,1.163286965,0.7930056041,0.4795564064,0.1688032039,0.1178467186,0.1398176097,0.1248059287,0.1002325546,Person 63
0.5450962662,0.8632540249,0.9393555345,0.758053467,0.4419521218,1.14765757,1.105078093,0.8034457673,2.79652713,0.4298055645,0.1906113047,0.5698495872,0.4298055645,0.1906113047,0.5698495872,1.132372638,0.7872361689,0.4717238239,0.164046091,0.118372873,0.1406921913,0.1251740535,0.101016542,Person 63
0.5412199832,0.8593397003,0.9371609791,0.7579033286,0.4433777871,1.152767562,1.100549129,0.8121547628,2.794297508,0.4421615263,0.197532619,0.5634911667,0.4421615263,0.197532619,0.5634911667,1.113958074,0.7971265259,0.4810018643,0.1723181667,0.1177620656,0.1394084206,0.1243137148,0.1001513552,Person 63
0.5412139715,0.8579740098,0.9388769251,0.7607384623,0.4409748749,1.157545956,1.102073099,0.802510063,2.793169558,0.4483709214,0.1929633397,0.5623766932,0.4483709214,0.1929633397,0.5623766932,1.082417772,0.7876336032,0.4738971392,0.1604134716,0.1159971429,0.1387628761,0.1241709666,0.1010321678,Person 63
0.5456055938,0.863935007,0.9317400378,0.7527135551,0.4433158656,1.152810547,1.102364655,0.8059048084,2.819129593,0.4274345611,0.2144318412,0.5623937823,0.4274345611,0.2144318412,0.5623937823,1.080314294,0.791388051,0.469839317,0.1608001635,0.1178898581,0.1395397313,0.1234638255,0.09980022079,Person 63
0.5501688163,0.8670618531,0.936960293,0.7549250666,0.4455917022,1.160967683,1.101023697,0.8046788943,2.82549388,0.4195047902,0.1989305527,0.5744374452,0.4195047902,0.1989305527,0.5744374452,1.030590221,0.7720463771,0.4579557757,0.1524371366,0.1175585782,0.1388998584,0.124386198,0.1002912041,Person 63
0.6149475164,0.8515176371,0.9072971262,0.6954858674,0.4437122798,1.175091916,1.102596691,0.9262847254,2.718597565,0.6276463081,0.3918621402,0.8953423961,0.6276463081,0.3918621402,0.8953423961,1.445683125,1.12202579,0.7439516349,0.3475422829,0.1114131692,0.1373360914,0.1183186155,0.08938077312,Person 64
0.6014392776,0.8519132066,0.909646346,0.6837503609,0.4442444971,1.170538934,1.107186593,0.9314762849,2.748995796,0.5912263761,0.3607307727,0.9018742431,0.5912263761,0.3607307727,0.9018742431,1.452501184,1.128864936,0.7595288654,0.344129342,0.1120487557,0.1385997936,0.1199293382,0.0887964815,Person 64
0.6027206152,0.8545938702,0.902153662,0.685239521,0.4449221903,1.166808961,1.107241633,0.9296295465,2.720767209,0.5772988077,0.3884745049,0.8612035483,0.5772988077,0.3884745049,0.8612035483,1.467330208,1.137454471,0.751601927,0.3438900614,0.112442727,0.1381188041,0.1190270814,0.08841404103,Person 64
0.6008975415,0.8519630108,0.9045059454,0.6832767423,0.4451927106,1.153264501,1.109615914,0.9328259769,2.723318002,0.5896350046,0.3803551911,0.8811614107,0.5896350046,0.3803551911,0.8811614107,1.489367747,1.155632832,0.7533824138,0.3491636814,0.1132062296,0.1401649933,0.1199235882,0.08844634719,Person 64
0.6069439416,0.855133151,0.9006000278,0.6819468699,0.4464317794,1.160128226,1.108664463,0.9286082423,2.736642731,0.5836951954,0.400500781,0.8809938132,0.5836951954,0.400500781,0.8809938132,1.466508026,1.157567368,0.7383894944,0.3414381961,0.1125757369,0.1390465429,0.1190910999,0.08800079533,Person 64
0.6075403071,0.8525522751,0.9030348835,0.690310037,0.4459806377,1.164638254,1.11130732,0.928144363,2.765497711,0.6017980515,0.3957566535,0.8682222677,0.6017980515,0.3957566535,0.8682222677,1.468929936,1.163683581,0.7346817195,0.3437728142,0.1117765011,0.139179902,0.1192656539,0.08875951873,Person 64
0.6121032967,0.8537627901,0.9070791476,0.6962590545,0.4470309985,1.163640954,1.109590899,0.9225139722,2.749947955,0.6051374514,0.3845114923,0.8723849002,0.6051374514,0.3845114923,0.8723849002,1.479520992,1.144152338,0.7328707803,0.3449541345,0.1123226826,0.1393354255,0.1196449412,0.08973440446,Person 64
0.5997168572,0.8528303144,0.8966735613,0.6920748389,0.4443831153,1.165546971,1.110574765,0.9353847014,2.75847216,0.5814376178,0.4082218302,0.8083281096,0.5814376178,0.4082218302,0.8083281096,1.496224226,1.197480672,0.744364093,0.3474328867,0.1116088167,0.1386586945,0.1186120593,0.08953695236,Person 64
0.5922907059,0.8428104352,0.8914264772,0.7292715055,0.444444255,1.111225596,1.140073656,0.880034627,2.55070299,0.6274538345,0.4333931027,0.6472742573,0.6274538345,0.4333931027,0.6472742573,1.020881488,0.8618924405,0.5542554103,0.2428185242,0.115267084,0.1406584477,0.1189907334,0.09694735785,Person 65
0.5918544331,0.8518269683,0.8801901349,0.717234417,0.4447932844,1.114982313,1.135744079,0.8809595103,2.539214502,0.5699564827,0.4608558556,0.6268189746,0.5699564827,0.4608558556,0.6268189746,1.02267635,0.8547995926,0.551215037,0.2323351344,0.1164588321,0.1406994667,0.1169843159,0.09543040779,Person 65
0.5842738674,0.84770008,0.8779570736,0.7226725254,0.445237374,1.104231691,1.138260845,0.8722040041,2.564778481,0.5781502097,0.4632907455,0.5894802446,0.5781502097,0.4632907455,0.5894802446,1.024730434,0.851557391,0.5484926197,0.2310138963,0.116619692,0.1425577514,0.1176721542,0.09825472201,Person 65
0.5888501879,0.8374831401,0.885035321,0.7226663271,0.4444869186,1.112565681,1.138120735,0.8800287078,2.533532455,0.653641677,0.4623871372,0.6530469611,0.653641677,0.4623871372,0.6530469611,1.032155689,0.8516083309,0.550713952,0.2369250281,0.1145114229,0.1399128878,0.1172552963,0.09604320464,Person 65
0.5929857831,0.8436001488,0.8821313479,0.7271491919,0.4438734392,1.119756432,1.134885377,0.8776737983,2.543154066,0.6240657864,0.4703188172,0.6184089071,0.6240657864,0.4703188172,0.6184089071,1.029666952,0.8412486531,0.5453697474,0.2342119803,0.1154540052,0.1404682563,0.1168621504,0.09636150872,Person 65
0.5871769729,0.8421463208,0.8737114578,0.7163326332,0.4439320382,1.090964574,1.139925744,0.8650470555,2.556615163,0.6191084556,0.4953087233,0.617246057,0.6191084556,0.4953087233,0.617246057,1.023402871,0.8458986341,0.5481591686,0.2299254336,0.1168498083,0.1437147616,0.1182798383,0.09813530411,Person 65
0.593136296,0.8506426928,0.8855381877,0.72811227,0.4440101185,1.120445955,1.136668882,0.873102156,2.566578757,0.5800139684,0.44450085,0.6113475999,0.5800139684,0.44450085,0.6113475999,1.035121018,0.8453856257,0.5423317417,0.2283144298,0.1156453791,0.1401370149,0.1171905003,0.09649149691,Person 65
0.5829217669,0.8469935908,0.8787638262,0.7246099706,0.4427012482,1.104316938,1.14054565,0.8650760359,2.586211446,0.5794120968,0.4591030276,0.5837573025,0.5794120968,0.4591030276,0.5837573025,1.024035323,0.8451530927,0.5392837582,0.2225172031,0.1160809297,0.1416488932,0.1181569011,0.09793604022,Person 65
0.6585649138,0.8786003693,0.9070716914,0.7593086103,0.4533235292,1.096852326,1.119586114,0.8174143119,2.927459299,0.5517275861,0.4223333392,0.6715421421,0.5517275861,0.4223333392,0.6715421421,1.399821465,1.080010846,0.6884948835,0.3423300105,0.1186403485,0.1443889897,0.1253965661,0.1055558712,Person 66
0.6536303411,0.8702275625,0.9141457774,0.7513799418,0.4549876417,1.083498262,1.122440259,0.8120184161,2.936883357,0.5991417467,0.3963773038,0.7514677916,0.5991417467,0.3963773038,0.7514677916,1.328295722,1.049236121,0.6905107073,0.3327782611,0.1190660536,0.1461881736,0.1270587674,0.1045057866,Person 66
0.6486257932,0.8734432122,0.9156657205,0.7684516037,0.4530291394,1.085603523,1.120664893,0.8114265768,2.922779312,0.5629314149,0.3751234216,0.6548163285,0.5629314149,0.3751234216,0.6548163285,1.377556433,1.066582378,0.6905990541,0.3433668807,0.1196377221,0.1469182505,0.1272659125,0.1066276392,Person 66
0.6552313455,0.8715878943,0.9155013962,0.7591693233,0.4515313678,1.104987302,1.120007913,0.8229696343,2.938631397,0.5935207713,0.3905525593,0.7225668632,0.5935207713,0.3905525593,0.7225668632,1.390454034,1.085760612,0.7061035816,0.3500678484,0.1171822156,0.1425277176,0.1252546777,0.1041978648,Person 66
0.650757574,0.8708942322,0.9121841668,0.7593980344,0.4542668234,1.08720958,1.118241775,0.8136491782,2.930540587,0.5864800929,0.3989150828,0.6940512936,0.5864800929,0.3989150828,0.6940512936,1.389632193,1.067414345,0.6904673093,0.341670632,0.1187363218,0.1469416005,0.1267513716,0.1054388661,Person 66
0.6430608647,0.8632355244,0.9059861787,0.7484231953,0.4543912854,1.069431575,1.121167408,0.8084584246,2.923844868,0.6211635605,0.4269965554,0.7156272371,0.6211635605,0.4269965554,0.7156272371,1.375201676,1.057422432,0.6827856946,0.3341844939,0.1181030679,0.1478208473,0.1255419962,0.1040800802,Person 66
0.6489033046,0.8737643551,0.9302174293,0.7628722309,0.4507923033,1.081154528,1.122627971,0.8078740564,2.926222667,0.5613940017,0.3103364081,0.7442160307,0.5613940017,0.3103364081,0.7442160307,1.370623605,1.060753915,0.7011749936,0.3400740007,0.1193575209,0.1446461763,0.1295385795,0.1062106555,Person 66
0.6394812977,0.8661743933,0.9191678337,0.7528513751,0.4545399578,1.052773924,1.12807665,0.8078900634,2.952882985,0.5903382562,0.3565709228,0.7336635381,0.5903382562,0.3565709228,0.7336635381,1.393157932,1.060070403,0.6971474127,0.3473816674,0.1216473733,0.1472955015,0.1285393367,0.1056798648,Person 66
0.580867075,0.8904366421,0.9179084311,0.7033301489,0.4426859184,1.009921859,1.099655755,0.8568062561,2.871095127,0.3539216047,0.265179713,0.6931504416,0.3539216047,0.265179713,0.6931504416,1.390199532,1.057984828,0.5936959525,0.2650609482,0.1318051532,0.1518117546,0.1364343345,0.1019726,Person 67
0.5906077609,0.901163767,0.9110194705,0.6911285882,0.450358954,1.013888655,1.096273064,0.857476547,2.879916969,0.3182557448,0.2865200728,0.7080554813,0.3182557448,0.2865200728,0.7080554813,1.397014781,1.036959744,0.5835403588,0.2580267139,0.1330244104,0.151034996,0.1350690718,0.1004090263,Person 67
0.5985812609,0.897696764,0.9146164032,0.695659879,0.4442725834,1.041993445,1.086772855,0.8604687124,2.858138462,0.3420191697,0.2854535987,0.7320132924,0.3420191697,0.2854535987,0.7320132924,1.367157235,1.035666379,0.5947558597,0.2672579844,0.1299577662,0.1503825534,0.1331412939,0.09865465609,Person 67
0.5904610437,0.8993241105,0.9227973889,0.7031638472,0.4434197059,1.045907765,1.087587913,0.8657496865,2.89844024,0.3259563876,0.2499574066,0.7111032859,0.3259563876,0.2499574066,0.7111032859,1.38759691,1.076115112,0.612470426,0.2762390644,0.1285117423,0.1509180565,0.1350146135,0.09947263914,Person 67
0.5922085214,0.8961579903,0.916479228,0.7159809356,0.4428175154,1.053691493,1.086015551,0.8744136572,2.876981509,0.3416423464,0.2747850566,0.6596435032,0.3416423464,0.2747850566,0.6596435032,1.381933529,1.022501967,0.6159213511,0.2841800918,0.1286715377,0.1504016071,0.1333948412,0.1020948454,Person 67
0.5852802155,0.8959948762,0.9148768077,0.7018550477,0.4436031448,1.04912613,1.086444952,0.8776115875,2.863079785,0.3347287302,0.2739593689,0.6855864462,0.3347287302,0.2739593689,0.6855864462,1.386755889,1.041552929,0.6150069916,0.2801812322,0.1275522076,0.1512767407,0.133671802,0.09978614685,Person 67
0.5674689675,0.8830215633,0.9018880872,0.6899999826,0.4465053566,1.00411047,1.08726673,0.8782624161,2.843322221,0.3707097907,0.3109209499,0.671482686,0.3707097907,0.3109209499,0.671482686,1.429048968,1.039044131,0.6259540122,0.2875190554,0.1308709162,0.1531145624,0.1339718263,0.1005106347,Person 67
0.5906077609,0.901163767,0.9110194705,0.6911285882,0.450358954,1.013888655,1.096273064,0.857476547,2.879916969,0.3182557448,0.2865200728,0.7080554813,0.3182557448,0.2865200728,0.7080554813,1.397014781,1.036959744,0.5835403588,0.2580267139,0.1330244104,0.151034996,0.1350690718,0.1004090263,Person 67
0.5665249746,0.8988690767,0.9463206188,0.7858098837,0.4434789578,1.141212673,1.105298446,0.9686494342,2.727177385,0.3042958266,0.1615174779,0.482965499,0.3042958266,0.1615174779,0.482965499,1.410039298,0.8840509467,0.6415815771,0.300178622,0.121091017,0.1394118079,0.1284034609,0.1079499511,Person 68
0.5716792545,0.8934291298,0.957055979,0.791801176,0.4462484799,1.157193184,1.10366291,0.9758055739,2.751635839,0.331222724,0.1334702024,0.5136126405,0.331222724,0.1334702024,0.5136126405,1.455322538,0.8834276279,0.6586602487,0.3066855055,0.1211104189,0.1388032318,0.1296777825,0.107602816,Person 68
0.5696408383,0.8933831685,0.9629565414,0.7922182948,0.4469208538,1.161700825,1.102642625,0.9770313212,2.774045929,0.3293262002,0.11442266,0.5273893176,0.3293262002,0.11442266,0.5273893176,1.436829255,0.8860123031,0.6646202094,0.3077556552,0.1209565663,0.138768122,0.1305665775,0.1072394948,Person 68
0.5665034002,0.8882779379,0.9609692529,0.7921432759,0.4461955006,1.153287579,1.103663804,0.9783893216,2.769970774,0.3472060373,0.1212984327,0.5246716481,0.3472060373,0.1212984327,0.5246716481,1.430360534,0.8859460608,0.6615817092,0.3091634958,0.1210838216,0.139182129,0.1300758284,0.1076968628,Person 68
0.5709641356,0.9009585695,0.9620124056,0.7945594546,0.446287085,1.150975593,1.102614535,0.9756897159,2.779038808,0.3001306091,0.115115864,0.5074417439,0.3001306091,0.115115864,0.5074417439,1.429133404,0.8866717342,0.6656264856,0.3118514576,0.1225373863,0.1399562734,0.1308504919,0.1083668858,Person 68
0.5755406591,0.8923194866,0.9646190643,0.7974199279,0.4454343311,1.153619591,1.102443552,0.9673473978,2.745372987,0.3399233285,0.1116897109,0.5278103269,0.3399233285,0.1116897109,0.5278103269,1.423995077,0.8812296075,0.6627122314,0.3125631484,0.1210219855,0.1397050346,0.1308950191,0.1084319231,Person 68
0.5783480371,0.9021032433,0.9666656556,0.7927855271,0.4458167115,1.163164146,1.103115541,0.9771732626,2.774115212,0.3023789417,0.1029615701,0.5370728413,0.3023789417,0.1029615701,0.5370728413,1.415586208,0.8896892346,0.6734965068,0.3125174799,0.12173023,0.1390028035,0.1307416749,0.1071237824,Person 68
